timestamp,rainfall_bhagirathi_tekhla_mm,rainfall_bhilangna_mm,rainfall_lateral_intermediate_mm,rainfall_source
2024-08-08 22:00:00+00:00,0.046,0.059,0.164,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-08 23:00:00+00:00,0.012,0.018,0.1,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 00:00:00+00:00,0.012,0.047,0.066,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 01:00:00+00:00,0.0,0.008,0.07,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 02:00:00+00:00,0.004,0.004,0.03,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 03:00:00+00:00,0.03,0.04,0.027,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 04:00:00+00:00,0.129,0.093,0.135,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 05:00:00+00:00,0.211,0.308,0.252,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 06:00:00+00:00,0.347,0.634,0.264,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 07:00:00+00:00,0.525,3.358,0.719,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 08:00:00+00:00,1.174,3.436,1.941,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 09:00:00+00:00,1.013,1.342,2.731,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 10:00:00+00:00,0.904,1.74,1.149,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 11:00:00+00:00,0.777,0.943,0.608,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 12:00:00+00:00,0.567,1.555,1.204,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 13:00:00+00:00,0.066,0.22,0.017,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 14:00:00+00:00,0.175,0.534,0.305,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 15:00:00+00:00,0.124,0.444,0.165,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 16:00:00+00:00,0.063,0.361,0.246,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 17:00:00+00:00,0.031,0.166,0.099,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 18:00:00+00:00,0.064,0.153,0.031,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 19:00:00+00:00,0.023,0.039,0.006,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 20:00:00+00:00,0.03,0.1,0.029,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 21:00:00+00:00,0.031,0.189,0.106,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 22:00:00+00:00,0.014,0.258,0.186,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-09 23:00:00+00:00,0.005,0.193,0.12,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 00:00:00+00:00,0.003,0.094,0.063,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 01:00:00+00:00,0.01,0.056,0.374,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 02:00:00+00:00,0.008,0.016,0.268,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 03:00:00+00:00,0.029,0.077,0.581,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 04:00:00+00:00,0.077,0.116,0.454,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 05:00:00+00:00,0.102,0.144,0.083,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 06:00:00+00:00,0.138,0.176,0.068,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 07:00:00+00:00,0.436,1.072,0.381,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 08:00:00+00:00,0.605,1.607,0.708,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 09:00:00+00:00,0.893,1.17,1.13,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 10:00:00+00:00,0.526,0.473,0.771,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 11:00:00+00:00,0.812,1.416,0.636,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 12:00:00+00:00,0.293,0.315,0.246,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 13:00:00+00:00,0.112,0.152,0.183,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 14:00:00+00:00,0.019,0.196,0.136,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 15:00:00+00:00,0.004,0.051,0.052,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 16:00:00+00:00,0.0,0.051,0.021,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 17:00:00+00:00,0.001,0.012,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 18:00:00+00:00,0.019,0.056,0.003,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 19:00:00+00:00,0.024,0.132,0.024,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 20:00:00+00:00,0.02,0.021,0.016,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 21:00:00+00:00,0.033,0.007,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 22:00:00+00:00,0.013,0.009,0.002,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-10 23:00:00+00:00,0.006,0.115,0.021,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 00:00:00+00:00,0.007,0.348,0.266,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 01:00:00+00:00,0.575,1.179,1.319,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 02:00:00+00:00,0.291,1.118,0.969,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 03:00:00+00:00,0.261,0.432,1.251,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 04:00:00+00:00,0.304,0.25,0.874,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 05:00:00+00:00,0.556,1.598,0.616,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 06:00:00+00:00,0.687,1.273,0.728,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 07:00:00+00:00,0.792,0.816,0.76,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 08:00:00+00:00,0.772,1.794,0.593,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 09:00:00+00:00,0.646,0.589,0.201,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 10:00:00+00:00,0.524,0.405,0.167,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 11:00:00+00:00,0.382,1.477,0.824,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 12:00:00+00:00,0.266,1.516,1.7,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 13:00:00+00:00,0.28,0.609,0.401,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 14:00:00+00:00,0.108,0.288,0.125,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 15:00:00+00:00,0.056,0.23,0.035,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 16:00:00+00:00,0.04,0.134,0.029,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 17:00:00+00:00,0.011,0.012,0.005,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 18:00:00+00:00,0.0,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 19:00:00+00:00,0.014,0.02,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 20:00:00+00:00,0.201,0.074,0.133,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 21:00:00+00:00,0.194,0.029,0.188,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 22:00:00+00:00,0.148,0.016,0.106,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-11 23:00:00+00:00,0.081,0.01,0.075,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 00:00:00+00:00,0.098,0.008,0.05,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 01:00:00+00:00,0.073,0.005,0.007,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 02:00:00+00:00,0.117,0.009,0.003,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 03:00:00+00:00,0.175,0.053,0.006,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 04:00:00+00:00,0.186,0.156,0.034,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 05:00:00+00:00,0.379,0.506,0.189,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 06:00:00+00:00,0.532,0.704,1.199,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 07:00:00+00:00,0.672,2.612,0.552,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 08:00:00+00:00,0.489,2.306,0.25,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 09:00:00+00:00,0.826,0.661,0.513,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 10:00:00+00:00,1.437,0.764,2.295,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 11:00:00+00:00,0.696,2.355,1.788,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 12:00:00+00:00,0.396,0.857,0.348,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 13:00:00+00:00,0.112,0.171,0.296,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 14:00:00+00:00,0.114,0.051,0.088,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 15:00:00+00:00,0.113,0.169,0.045,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 16:00:00+00:00,0.151,0.217,0.079,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 17:00:00+00:00,0.105,0.041,0.186,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 18:00:00+00:00,0.07,0.037,0.014,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 19:00:00+00:00,0.099,0.068,0.003,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 20:00:00+00:00,0.042,0.012,0.002,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 21:00:00+00:00,0.045,0.0,0.001,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 22:00:00+00:00,0.051,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-12 23:00:00+00:00,0.025,0.0,0.0,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 00:00:00+00:00,0.005,0.0,0.01,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 01:00:00+00:00,0.791,0.097,0.154,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 02:00:00+00:00,0.49,0.087,0.075,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 03:00:00+00:00,0.231,0.108,0.097,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 04:00:00+00:00,0.216,0.447,0.295,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 05:00:00+00:00,0.211,0.415,0.642,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 06:00:00+00:00,0.404,0.819,0.809,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 07:00:00+00:00,0.932,3.095,0.273,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 08:00:00+00:00,0.936,2.79,1.761,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 09:00:00+00:00,1.213,5.206,1.334,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 10:00:00+00:00,0.992,1.449,0.336,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 11:00:00+00:00,0.729,0.939,0.674,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 12:00:00+00:00,0.965,0.418,0.129,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
2024-08-13 13:00:00+00:00,0.193,0.171,0.046,ERA5-LAND HOURLY PRECIPITATION SAMPLED AT NEAREST MODEL-GRID LOCATIONS VIA OPEN-METEO AND SPATIALLY WEIGHTED OVER THE TEHRI CATCHMENT.
